Ciudad,Cultivo,year,Mes,Kilos,Hectáreas
Málaga,Olivo,2008,8,5145,141.59546205228486
Málaga,Olivo,2008,9,46961,46.66239054553679
Málaga,Olivo,2008,10,46838,82.16502614052456
Málaga,Olivo,2008,11,37738,492.79887782076986
Málaga,Olivo,2008,12,27616,484.20311798208536
Málaga,Olivo,2009,1,38099,146.40055601470172
Málaga,Olivo,2009,2,25685,318.98466137571523
Málaga,Olivo,2009,3,47172,123.92793618183728
Málaga,Olivo,2009,4,43043,415.04298929621945
Málaga,Olivo,2009,5,45571,184.10667675220498
Málaga,Olivo,2009,6,18420,40.65677268753127
Málaga,Olivo,2009,7,45825,406.4215837429214
Málaga,Olivo,2009,8,45254,390.6336327485451
Málaga,Olivo,2009,9,13453,433.68287171048866
Málaga,Olivo,2009,10,13158,142.96932213411517
Málaga,Olivo,2009,11,48893,247.42361758920532
Málaga,Olivo,2009,12,24926,356.27101150207295
Málaga,Olivo,2010,1,4373,403.8643963369028
Málaga,Olivo,2010,2,11692,244.46309696542133
Málaga,Olivo,2010,3,35057,257.6992925910333
Málaga,Olivo,2010,4,23765,162.72801597237032
Málaga,Olivo,2010,5,20567,95.37926680623598
Málaga,Olivo,2010,6,39230,50.31343889576032
Málaga,Olivo,2010,7,20702,492.27490462487265
Málaga,Olivo,2010,8,8657,412.96679348082364
Málaga,Olivo,2010,9,11345,148.1403310233173
Málaga,Olivo,2010,10,42185,234.63139782440462
Málaga,Olivo,2010,11,6208,291.4009117942034
Málaga,Olivo,2010,12,29018,495.9687116798322
Málaga,Olivo,2011,1,9080,432.4794570925125
Málaga,Olivo,2011,2,10486,32.031106379860056
Málaga,Olivo,2011,3,22158,285.65204862379323
Málaga,Olivo,2011,4,36871,445.8644624114439
Málaga,Olivo,2011,5,32379,17.753354278442202
Málaga,Olivo,2011,6,40892,249.80234332922848
Málaga,Olivo,2011,7,15031,331.46696076809496
Málaga,Olivo,2011,8,37683,246.75862302369757
Málaga,Olivo,2011,9,18618,332.4604665271033
Málaga,Olivo,2011,10,32480,431.29939065770634
Málaga,Olivo,2011,11,24569,70.38396210099917
Málaga,Olivo,2011,12,45739,213.91123014389728
Málaga,Olivo,2012,1,48327,71.74099365335721
Málaga,Olivo,2012,2,35700,446.0430259720084
Málaga,Olivo,2012,3,3032,95.99089741686511
Málaga,Olivo,2012,4,38842,370.7575069655782
Málaga,Olivo,2012,5,15523,249.91598640461996
Málaga,Olivo,2012,6,2630,207.36015828412096
Málaga,Olivo,2012,7,23523,280.8045112106066
Málaga,Olivo,2012,8,49920,373.3852835313749
Málaga,Olivo,2012,9,15821,74.51025850869661
Málaga,Olivo,2012,10,17436,146.53510092636785
Málaga,Olivo,2012,11,24963,250.47485328905663
Málaga,Olivo,2012,12,7901,414.59836626472685
Málaga,Olivo,2013,1,9597,305.8869814447362
Málaga,Olivo,2013,2,7855,283.7953128659548
Málaga,Olivo,2013,3,48288,394.96512072927237
Málaga,Olivo,2013,4,27143,400.8888090406249
Málaga,Olivo,2013,5,21866,448.0527504730108
Málaga,Olivo,2013,6,8243,282.8246063548121
Málaga,Olivo,2013,7,13100,95.81033866387308
Málaga,Olivo,2013,8,20800,22.366299465649462
Málaga,Olivo,2013,9,27910,116.92169193056439
Málaga,Olivo,2013,10,12001,265.7569717044963
Málaga,Olivo,2013,11,21862,138.99119979382547
Málaga,Olivo,2013,12,16916,436.62782672150365
Málaga,Olivo,2014,1,33369,36.22208682739121
Málaga,Olivo,2014,2,19931,377.6302243300327
Málaga,Olivo,2014,3,43933,140.03135468496797
Málaga,Olivo,2014,4,4968,182.09749980090263
Málaga,Olivo,2014,5,49400,154.0350594982798
Málaga,Olivo,2014,6,39215,461.16242866789133
Málaga,Olivo,2014,7,21588,472.88620876383663
Málaga,Olivo,2014,8,9519,111.69505874079469
Málaga,Olivo,2014,9,12737,395.04819627950286
Málaga,Olivo,2014,10,25486,13.153253633429898
Málaga,Olivo,2014,11,42115,382.68206480308834
Málaga,Olivo,2014,12,18270,248.76002350902488
Málaga,Olivo,2015,1,34489,261.3318607396352
Málaga,Olivo,2015,2,1870,468.2343224959817
Málaga,Olivo,2015,3,35524,356.97969910130644
Málaga,Olivo,2015,4,45369,93.64709802311529
Málaga,Olivo,2015,5,31676,383.8177344216384
Málaga,Olivo,2015,6,14878,326.83421753484436
Málaga,Olivo,2015,7,47546,311.4132788651879
Málaga,Olivo,2015,8,30896,239.4817911075686
Málaga,Olivo,2015,9,37203,255.6250658666074
Málaga,Olivo,2015,10,48574,316.8979523115356
Málaga,Olivo,2015,11,2848,224.7075204916888
Málaga,Olivo,2015,12,35485,498.23516390273716
Málaga,Olivo,2016,1,10259,22.236114437354303
Málaga,Olivo,2016,2,14409,115.59537184510002
Málaga,Olivo,2016,3,37639,34.31104293603035
Málaga,Olivo,2016,4,18888,388.95671341330234
Málaga,Olivo,2016,5,14304,308.07655500380815
Málaga,Olivo,2016,6,19074,95.0130646739608
Málaga,Olivo,2016,7,26920,309.27765803566894
Málaga,Olivo,2016,8,17061,37.207266076483776
Málaga,Olivo,2016,9,48966,388.65799563588877
Málaga,Olivo,2016,10,44423,282.66354085447364
Málaga,Olivo,2016,11,10940,287.2329618720882
Málaga,Olivo,2016,12,29054,464.4040384872856
Málaga,Olivo,2017,1,46397,42.42094252887582
Málaga,Olivo,2017,2,25484,377.21874293059625
Málaga,Olivo,2017,3,26074,267.12046245410176
Málaga,Olivo,2017,4,26832,148.57255402854486
Málaga,Olivo,2017,5,14682,179.09103530148454
Málaga,Olivo,2017,6,28796,481.131239041315
Málaga,Olivo,2017,7,26662,30.334591919708927
Málaga,Olivo,2017,8,42830,140.09323964024543
Málaga,Olivo,2017,9,10221,342.4649844633925
Málaga,Olivo,2017,10,2051,425.5735251576587
Málaga,Olivo,2017,11,12382,303.8175085453615
Málaga,Olivo,2017,12,33323,181.70249250499674
Málaga,Olivo,2018,1,12939,482.0465570185586
Málaga,Olivo,2018,2,1307,342.2757771675623
Málaga,Olivo,2018,3,30648,356.06061965207846
Málaga,Olivo,2018,4,39134,223.46594732368982
Málaga,Olivo,2018,5,7226,162.82092352422535
Málaga,Olivo,2018,6,26954,79.70506749063956
Málaga,Olivo,2018,7,31391,226.97108690643134
Málaga,Olivo,2018,8,5992,53.60496027960986
Málaga,Olivo,2018,9,33551,275.09142047455464
Málaga,Olivo,2018,10,14255,470.108246822129
Málaga,Olivo,2018,11,40281,465.0289754365431
Málaga,Olivo,2018,12,45523,90.79354051691784
Málaga,Vid,2008,1,44919,357.9649938766233
Málaga,Vid,2008,2,4358,83.73141279293876
Málaga,Vid,2008,3,11988,228.89011835667498
Málaga,Vid,2008,4,32521,102.80277476357459
Málaga,Vid,2008,5,28543,240.7705236930194
Málaga,Vid,2008,6,12241,453.3355074232578
Málaga,Vid,2008,7,42875,379.39536052785735
Málaga,Vid,2008,8,45041,96.82432549548365
Málaga,Vid,2008,9,5247,410.5298451799936
Málaga,Vid,2008,10,20738,37.246705623425704
Málaga,Vid,2008,11,18570,114.09916582578175
Málaga,Vid,2008,12,45724,132.23452010368382
Málaga,Vid,2009,1,14998,207.17906705666275
Málaga,Vid,2009,2,19782,184.8166686954036
Málaga,Vid,2009,3,13427,455.495879386257
Málaga,Vid,2009,4,21566,156.4399962769251
Málaga,Vid,2009,5,7511,143.1002588244411
Málaga,Vid,2009,6,27177,100.46990410021091
Málaga,Vid,2009,7,24929,305.8605260452571
Málaga,Vid,2009,8,30523,417.16509381698353
Málaga,Vid,2009,9,12989,94.93809595788761
Málaga,Vid,2009,10,35812,270.4129079527596
Málaga,Vid,2009,11,39652,251.48159642108405
Málaga,Vid,2009,12,1249,77.17383445859069
Málaga,Vid,2010,1,26901,319.7966939252519
Málaga,Vid,2010,2,10175,67.12570653229139
Málaga,Vid,2010,3,17260,184.01450739936814
Málaga,Vid,2010,4,30546,178.53926641326592
Málaga,Vid,2010,5,42430,332.7440639204858
Málaga,Vid,2010,6,26105,61.86808558017533
Málaga,Vid,2010,7,14026,287.63657686367685
Málaga,Vid,2010,8,10878,352.8480554387671
Málaga,Vid,2010,9,11377,170.1294058703109
Málaga,Vid,2010,10,34776,50.53967941559868
Málaga,Vid,2010,11,5298,402.4805431976488
Málaga,Vid,2010,12,35820,58.381231372506264
Málaga,Vid,2011,1,35484,237.35103210177482
Málaga,Vid,2011,2,48159,55.16229965149183
Málaga,Vid,2011,3,46925,115.20098485704416
Málaga,Vid,2011,4,17968,448.89200196769247
Málaga,Vid,2011,5,31209,372.044671795186
Málaga,Vid,2011,6,15011,312.3025734184059
Málaga,Vid,2011,7,6898,270.8230192162127
Málaga,Vid,2011,8,38707,437.82333295447154
Málaga,Vid,2011,9,11956,288.3074056848794
Málaga,Vid,2011,10,7078,285.0152822567128
Málaga,Vid,2011,11,42691,491.94793119169486
Málaga,Vid,2011,12,42574,485.16458007100874
Málaga,Vid,2012,1,23484,127.63466283890759
Málaga,Vid,2012,2,30345,34.67126821498309
Málaga,Vid,2012,3,2587,23.352505855899405
Málaga,Vid,2012,4,22031,494.82156523201945
Málaga,Vid,2012,5,19816,133.90047794255446
Málaga,Vid,2012,6,45222,347.493644997569
Málaga,Vid,2012,7,35217,413.5405910397913
Málaga,Vid,2012,8,10424,47.45553190932936
Málaga,Vid,2012,9,44618,181.90136357415764
Málaga,Vid,2012,10,48111,87.56891105175103
Málaga,Vid,2012,11,38392,283.0821819040112
Málaga,Vid,2012,12,9848,418.9495667716833
Málaga,Vid,2013,1,1589,457.31729792092193
Málaga,Vid,2013,2,7509,99.50946827743739
Málaga,Vid,2013,3,45476,292.4714944032994
Málaga,Vid,2013,4,10968,145.1211281762278
Málaga,Vid,2013,5,34783,466.9518904254629
Málaga,Vid,2013,6,29677,342.807584088573
Málaga,Vid,2013,7,1406,270.4703548164983
Málaga,Vid,2013,8,23553,469.1833830106417
Málaga,Vid,2013,9,18369,209.79657145133882
Málaga,Vid,2013,10,42669,330.53847560018824
Málaga,Vid,2013,11,30425,485.86394461046007
Málaga,Vid,2013,12,40696,464.7698993997954
Málaga,Vid,2014,1,15719,127.17984726291635
Málaga,Vid,2014,2,8566,310.2699594128901
Málaga,Vid,2014,3,25042,31.579785900347552
Málaga,Vid,2014,4,28042,47.63349367406655
Málaga,Vid,2014,5,27514,123.42524699736424
Málaga,Vid,2014,6,10890,207.5718005052936
Málaga,Vid,2014,7,46487,32.925064036166575
Málaga,Vid,2014,8,47999,309.7971998505785
Málaga,Vid,2014,9,48466,481.5081088384868
Málaga,Vid,2014,10,36170,183.89986490841147
Málaga,Vid,2014,11,45172,270.5139016445967
Málaga,Vid,2014,12,10343,332.498313905811
Málaga,Vid,2015,1,40791,116.30856047330096
Málaga,Vid,2015,2,48101,99.07164493650734
Málaga,Vid,2015,3,47799,415.3780533712505
Málaga,Vid,2015,4,14699,215.39960919203946
Málaga,Vid,2015,5,26883,263.9553264593467
Málaga,Vid,2015,6,6313,282.9498515047672
Málaga,Vid,2015,7,29807,256.1893707115245
Málaga,Vid,2015,8,46226,138.54805372266338
Málaga,Vid,2015,9,4558,118.01854208025527
Málaga,Vid,2015,10,37343,237.66045271639572
Málaga,Vid,2015,11,37966,321.35303486233585
Málaga,Vid,2015,12,40887,207.57321026007315
Málaga,Vid,2016,1,10673,164.26465638230792
Málaga,Vid,2016,2,32601,341.9446549018643
Málaga,Vid,2016,3,28356,205.13161903942571
Málaga,Vid,2016,4,45641,413.99104362622904
Málaga,Vid,2016,5,20094,418.13556063137173
Málaga,Vid,2016,6,2657,126.20078832907849
Málaga,Vid,2016,7,40531,195.72983783768717
Málaga,Vid,2016,8,28542,255.23388477469192
Málaga,Vid,2016,9,39505,423.6640393902101
Málaga,Vid,2016,10,7009,261.90676685011726
Málaga,Vid,2016,11,10417,290.7906783033177
Málaga,Vid,2016,12,3671,443.3340237233192
Málaga,Vid,2017,1,13734,143.27931661873447
Málaga,Vid,2017,2,4722,359.29453797186795
Málaga,Vid,2017,3,41031,483.2161328116763
Málaga,Vid,2017,4,44856,366.90171862642654
Málaga,Vid,2017,5,33247,404.66072109252974
Málaga,Vid,2017,6,41469,74.87826061326275
Málaga,Vid,2017,7,19581,393.81601164846336
Málaga,Vid,2017,8,28386,392.2927415566675
Málaga,Vid,2017,9,14704,305.7291151855493
Málaga,Vid,2017,10,26174,235.2289016331905
Málaga,Vid,2017,11,48216,159.2013410469859
Málaga,Vid,2017,12,26416,98.77980673454057
Málaga,Vid,2018,1,17508,119.11127877031163
Málaga,Vid,2018,2,49174,253.47880406502395
Málaga,Vid,2018,3,47806,214.42477509664246
Málaga,Vid,2018,4,36739,73.94561941742026
Málaga,Vid,2018,5,24799,214.89094619977183
Málaga,Vid,2018,6,20480,400.6334255635938
Málaga,Vid,2018,7,20945,51.22255450709759
Málaga,Vid,2018,8,31009,176.86696938514947
Málaga,Vid,2018,9,7782,18.130315509972963
Málaga,Vid,2018,10,26933,88.21620170176195
Málaga,Vid,2018,11,27671,89.87936576929424
Málaga,Vid,2018,12,11338,125.14719599199888
Málaga,Trigo,2008,1,7548,474.6432535171389
Málaga,Trigo,2008,2,28526,76.3751730293985
Málaga,Trigo,2008,3,3941,435.5206667339977
Málaga,Trigo,2008,4,48947,27.605789271126767
Málaga,Trigo,2008,5,26553,34.80501141184632
Málaga,Trigo,2008,6,39218,215.80199629988843
Málaga,Trigo,2008,7,9378,295.7936722331528
Málaga,Trigo,2008,8,48365,392.99158480623555
Málaga,Trigo,2008,9,5586,160.15208312465208
Málaga,Trigo,2008,10,23831,351.88099070111355
Málaga,Trigo,2008,11,33443,204.8653630721968
Málaga,Trigo,2008,12,6877,276.65734462681405
Málaga,Trigo,2009,1,5922,272.33029117900907
Málaga,Trigo,2009,2,5686,143.03108124592856
Málaga,Trigo,2009,3,33006,74.66300661574125
Málaga,Trigo,2009,4,13205,105.27934577152742
Málaga,Trigo,2009,5,46947,218.7994065965931
Málaga,Trigo,2009,6,29202,404.76791462803754
Málaga,Trigo,2009,7,17848,120.77874479517571
Málaga,Trigo,2009,8,26095,465.8952258829695
Málaga,Trigo,2009,9,38583,104.6922134647424
Málaga,Trigo,2009,10,30301,175.3525966924722
Málaga,Trigo,2009,11,29747,150.79009108936197
Málaga,Trigo,2009,12,29310,113.45171185343833
Málaga,Trigo,2010,1,2094,35.13398600079564
Málaga,Trigo,2010,2,35172,226.6324469930628
Málaga,Trigo,2010,3,21674,247.35168094441613
Málaga,Trigo,2010,4,16790,269.6708875958141
Málaga,Trigo,2010,5,25338,115.96275881139915
Málaga,Trigo,2010,6,4092,404.6618413569933
Málaga,Trigo,2010,7,24862,85.4109532999491
Málaga,Trigo,2010,8,14971,369.61363473091603
Málaga,Trigo,2010,9,5926,186.92661590710824
Málaga,Trigo,2010,10,36733,71.52713353225317
Málaga,Trigo,2010,11,40876,415.4047118648113
Málaga,Trigo,2010,12,17428,175.39090828307127
Málaga,Trigo,2011,1,44041,104.78331804867646
Málaga,Trigo,2011,2,42789,488.2560223140999
Málaga,Trigo,2011,3,36349,175.28236753410152
Málaga,Trigo,2011,4,31062,155.67073009784997
Málaga,Trigo,2011,5,32730,211.5389463124533
Málaga,Trigo,2011,6,32301,438.80784183344304
Málaga,Trigo,2011,7,37174,414.7716954286599
Málaga,Trigo,2011,8,18695,413.93171915218124
Málaga,Trigo,2011,9,19257,32.19437537040795
Málaga,Trigo,2011,10,24165,272.2246435033717
Málaga,Trigo,2011,11,34045,338.92270436227494
Málaga,Trigo,2011,12,45331,49.80252105526961
Málaga,Trigo,2012,1,40560,86.53873888599365
Málaga,Trigo,2012,2,11374,67.46727242221807
Málaga,Trigo,2012,3,42449,398.97087091493944
Málaga,Trigo,2012,4,13450,293.1254546230315
Málaga,Trigo,2012,5,36230,151.8253655935491
Málaga,Trigo,2012,6,1287,313.50108498958593
Málaga,Trigo,2012,7,2161,219.4683625042313
Málaga,Trigo,2012,8,36131,336.0289521252631
Málaga,Trigo,2012,9,39751,426.7815187274068
Málaga,Trigo,2012,10,24853,21.530922262908398
Málaga,Trigo,2012,11,4178,146.6796572760036
Málaga,Trigo,2012,12,38770,282.5334393887057
Málaga,Trigo,2013,1,27627,305.5641611511871
Málaga,Trigo,2013,2,45910,411.00640814197226
Málaga,Trigo,2013,3,36422,240.7655287985321
Málaga,Trigo,2013,4,18755,105.55440041492174
Málaga,Trigo,2013,5,38422,113.0560925800389
Málaga,Trigo,2013,6,24238,133.9829070509241
Málaga,Trigo,2013,7,33535,260.7029054343169
Málaga,Trigo,2013,8,11770,71.71804622588554
Málaga,Trigo,2013,9,45327,55.70300892130325
Málaga,Trigo,2013,10,8498,424.9747399701869
Málaga,Trigo,2013,11,17395,84.36995082704
Málaga,Trigo,2013,12,20226,301.17849538121266
Málaga,Trigo,2014,1,4009,385.2562292251058
Málaga,Trigo,2014,2,15209,291.9259948332583
Málaga,Trigo,2014,3,3077,195.2693771958509
Málaga,Trigo,2014,4,37635,386.604852147469
Málaga,Trigo,2014,5,5873,349.25361001566296
Málaga,Trigo,2014,6,46863,168.6715917021914
Málaga,Trigo,2014,7,34783,376.0683508932242
Málaga,Trigo,2014,8,42513,133.0292507959322
Málaga,Trigo,2014,9,18653,74.1771340671453
Málaga,Trigo,2014,10,41469,69.78363265267564
Málaga,Trigo,2014,11,30978,369.7341169304067
Málaga,Trigo,2014,12,44169,99.89167656361236
Málaga,Trigo,2015,1,45632,465.14117942432716
Málaga,Trigo,2015,2,6543,71.92934697877689
Málaga,Trigo,2015,3,46256,315.1388183234883
Málaga,Trigo,2015,4,44512,136.70987965604417
Málaga,Trigo,2015,5,22267,246.52960180769787
Málaga,Trigo,2015,6,22057,218.93519483279505
Málaga,Trigo,2015,7,16995,364.88471847457527
Málaga,Trigo,2015,8,14210,320.37175271864226
Málaga,Trigo,2015,9,6197,204.9632460229413
Málaga,Trigo,2015,10,42486,446.2883172190804
Málaga,Trigo,2015,11,32899,91.29150194168525
Málaga,Trigo,2015,12,46926,255.13648225180256
Málaga,Trigo,2016,1,20053,54.03965735071873
Málaga,Trigo,2016,2,25209,72.46798326872064
Málaga,Trigo,2016,3,22153,459.46135262306353
Málaga,Trigo,2016,4,21811,83.83686863040856
Málaga,Trigo,2016,5,6573,360.21222841599763
Málaga,Trigo,2016,6,14731,366.1510272136364
Málaga,Trigo,2016,7,44646,351.9380648975333
Málaga,Trigo,2016,8,47435,306.6858127577132
Málaga,Trigo,2016,9,43079,341.41692325763483
Málaga,Trigo,2016,10,29835,311.0980309806993
Málaga,Trigo,2016,11,15629,154.95380777330266
Málaga,Trigo,2016,12,9044,143.25773410511735
Málaga,Trigo,2017,1,48802,462.900664689384
Málaga,Trigo,2017,2,11900,320.5186838851092
Málaga,Trigo,2017,3,6581,226.7596012201852
Málaga,Trigo,2017,4,21173,367.10124668081727
Málaga,Trigo,2017,5,47416,335.87743461324925
Málaga,Trigo,2017,6,19748,177.9381534596745
Málaga,Trigo,2017,7,39687,408.5828963388894
Málaga,Trigo,2017,8,26256,235.72821661840968
Málaga,Trigo,2017,9,38419,328.3961429145068
Málaga,Trigo,2017,10,44116,448.18990794564286
Málaga,Trigo,2017,11,24382,367.180208051527
Málaga,Trigo,2017,12,23394,156.40360681658328
Málaga,Trigo,2018,1,46098,10.015052234237384
Málaga,Trigo,2018,2,41222,168.13602063605282
Málaga,Trigo,2018,3,21955,134.69585249294752
Málaga,Trigo,2018,4,17309,55.128389557799
Málaga,Trigo,2018,5,1935,448.25815043776856
Málaga,Trigo,2018,6,44298,450.4060659713004
Málaga,Trigo,2018,7,49924,51.67762888972814
Málaga,Trigo,2018,8,41542,196.18974869304336
Málaga,Trigo,2018,9,15252,494.5294103806906
Málaga,Trigo,2018,10,20162,127.7465704906797
Málaga,Trigo,2018,11,43230,245.22321488194194
Málaga,Trigo,2018,12,47934,49.70891912787782
Málaga,Maíz,2008,1,48014,493.7947177039775
Málaga,Maíz,2008,2,5042,270.6171655874581
Málaga,Maíz,2008,3,31425,42.24776273838248
Málaga,Maíz,2008,4,29179,295.53008017889397
Málaga,Maíz,2008,5,19624,166.81338511557203
Málaga,Maíz,2008,6,24988,159.81453914917265
Málaga,Maíz,2008,7,39736,249.6275299007338
Málaga,Maíz,2008,8,8493,300.2276718204269
Málaga,Maíz,2008,9,3994,188.68863135482493
Málaga,Maíz,2008,10,48291,72.8796724724946
Málaga,Maíz,2008,11,6594,68.58537889850766
Málaga,Maíz,2008,12,48315,353.2996332332813
Málaga,Maíz,2009,1,36912,404.0068781204605
Málaga,Maíz,2009,2,17626,254.97990606274632
Málaga,Maíz,2009,3,41037,55.32521459009226
Málaga,Maíz,2009,4,42612,340.1138494356567
Málaga,Maíz,2009,5,47165,160.6895997903236
Málaga,Maíz,2009,6,19542,312.3819127700416
Málaga,Maíz,2009,7,11450,120.75626642643952
Málaga,Maíz,2009,8,45231,482.10517426242046
Málaga,Maíz,2009,9,24154,244.4606243525227
Málaga,Maíz,2009,10,34066,146.1441299712171
Málaga,Maíz,2009,11,14331,329.4314241256057
Málaga,Maíz,2009,12,20183,61.68687945590748
Málaga,Maíz,2010,1,5875,242.34050517327336
Málaga,Maíz,2010,2,29621,33.565232101897365
Málaga,Maíz,2010,3,47121,411.8330760072682
Málaga,Maíz,2010,4,20041,254.0836723385408
Málaga,Maíz,2010,5,43431,205.5917293103996
Málaga,Maíz,2010,6,35675,160.80774359364307
Málaga,Maíz,2010,7,25489,85.42055979362347
Málaga,Maíz,2010,8,49994,406.8629659484207
Málaga,Maíz,2010,9,2466,76.48727571821686
Málaga,Maíz,2010,10,19350,188.76301040182136
Málaga,Maíz,2010,11,21746,454.7903622569812
Málaga,Maíz,2010,12,43904,353.2115815866869
Málaga,Maíz,2011,1,2893,282.6676723009228
Málaga,Maíz,2011,2,41874,471.37265783962755
Málaga,Maíz,2011,3,22924,20.257717735099302
Málaga,Maíz,2011,4,34367,462.81278079652697
Málaga,Maíz,2011,5,26868,385.5983849485973
Málaga,Maíz,2011,6,21597,158.4785784211947
Málaga,Maíz,2011,7,44123,341.0748220814658
Málaga,Maíz,2011,8,10290,466.01481341246034
Málaga,Maíz,2011,9,15342,232.54999474098597
Málaga,Maíz,2011,10,11762,191.31201682997983
Málaga,Maíz,2011,11,48080,132.93075894644312
Málaga,Maíz,2011,12,42750,165.81145015676412
Málaga,Maíz,2012,1,18130,484.96768801924765
Málaga,Maíz,2012,2,5633,409.7270082712025
Málaga,Maíz,2012,3,33284,176.25958098168806
Málaga,Maíz,2012,4,49291,91.36573552595283
Málaga,Maíz,2012,5,37386,332.4700868476811
Málaga,Maíz,2012,6,34040,62.10527570063131
Málaga,Maíz,2012,7,19157,183.8169927978042
Málaga,Maíz,2012,8,36932,437.60098536626714
Málaga,Maíz,2012,9,15327,493.0446072166008
Málaga,Maíz,2012,10,15693,199.76446159817223
Málaga,Maíz,2012,11,31254,312.04980691221635
Málaga,Maíz,2012,12,42203,204.5045067378035
Málaga,Maíz,2013,1,12350,213.33061367904344
Málaga,Maíz,2013,2,37358,327.8950392180991
Málaga,Maíz,2013,3,29369,106.84321808965377
Málaga,Maíz,2013,4,30001,243.9339328453733
Málaga,Maíz,2013,5,1390,267.37662520297584
Málaga,Maíz,2013,6,12569,206.7162717536312
Málaga,Maíz,2013,7,46875,155.70715034115145
Málaga,Maíz,2013,8,6867,201.9538007755163
Málaga,Maíz,2013,9,10121,28.662287293666445
Málaga,Maíz,2013,10,18027,112.32715839234909
Málaga,Maíz,2013,11,9921,115.30910037949239
Málaga,Maíz,2013,12,11310,301.6625690325068
Málaga,Maíz,2014,1,46512,58.311172818548876
Málaga,Maíz,2014,2,33263,179.2856183244884
Málaga,Maíz,2014,3,13242,154.77928306711206
Málaga,Maíz,2014,4,9947,48.84733946928395
Málaga,Maíz,2014,5,39170,300.45776102639053
Málaga,Maíz,2014,6,49785,94.32215590178696
Málaga,Maíz,2014,7,2436,80.30003393882983
Málaga,Maíz,2014,8,9750,436.2695381198676
Málaga,Maíz,2014,9,45062,301.8831138391495
Málaga,Maíz,2014,10,14840,266.59507386675926
Málaga,Maíz,2014,11,6037,380.015472548146
Málaga,Maíz,2014,12,16848,415.9349487601055
Málaga,Maíz,2015,1,8837,164.35508246459847
Málaga,Maíz,2015,2,7411,416.03992399796175
Málaga,Maíz,2015,3,31225,160.4164182824189
Málaga,Maíz,2015,4,29926,471.0312830840101
Málaga,Maíz,2015,5,9448,168.31885381650525
Málaga,Maíz,2015,6,11073,485.7607223062631
Málaga,Maíz,2015,7,7533,363.8123714598548
Málaga,Maíz,2015,8,10927,402.8253036637394
Málaga,Maíz,2015,9,25594,262.9788166068603
Málaga,Maíz,2015,10,11846,497.86253846145604
Málaga,Maíz,2015,11,47621,339.4028367741554
Málaga,Maíz,2015,12,3080,83.07900471047134
Málaga,Maíz,2016,1,27123,475.76108226766036
Málaga,Maíz,2016,2,9346,177.50516989406512
Málaga,Maíz,2016,3,18653,52.20474814120337
Málaga,Maíz,2016,4,43742,121.0784195167126
Málaga,Maíz,2016,5,35493,182.25570742435204
Málaga,Maíz,2016,6,46825,325.5387239293306
Málaga,Maíz,2016,7,4956,67.06487593603913
Málaga,Maíz,2016,8,25849,303.73595843277116
Málaga,Maíz,2016,9,49849,197.77552931415332
Málaga,Maíz,2016,10,39308,453.71403058516154
Málaga,Maíz,2016,11,33698,106.47505717008495
Málaga,Maíz,2016,12,16882,414.9069973655915
Málaga,Maíz,2017,1,14009,139.59119016692347
Málaga,Maíz,2017,2,30793,401.89384857843385
Málaga,Maíz,2017,3,18857,414.70683118950797
Málaga,Maíz,2017,4,19565,238.3969834026596
Málaga,Maíz,2017,5,28832,17.137905828126662
Málaga,Maíz,2017,6,39650,479.3934713638074
Málaga,Maíz,2017,7,29557,90.66792984674768
Málaga,Maíz,2017,8,42183,118.03894331322714
Málaga,Maíz,2017,9,43614,244.38438601857237
Málaga,Maíz,2017,10,42913,100.57081499404222
Málaga,Maíz,2017,11,7559,414.17834606868075
Málaga,Maíz,2017,12,31916,384.20921198165706
Málaga,Maíz,2018,1,42439,420.24623692869085
Málaga,Maíz,2018,2,13070,193.1659733448312
Málaga,Maíz,2018,3,41902,226.49851535295775
Málaga,Maíz,2018,4,27478,80.05083002436855
Málaga,Maíz,2018,5,36163,129.63918827091499
Málaga,Maíz,2018,6,9226,35.063600753994834
Málaga,Maíz,2018,7,37133,260.73664908620344
Málaga,Maíz,2018,8,12410,442.9467169013933
Málaga,Maíz,2018,9,24047,421.1818379546687
Málaga,Maíz,2018,10,9531,242.47309787416015
Málaga,Maíz,2018,11,43674,40.40029430871161
Málaga,Maíz,2018,12,17940,281.11241341527005
Sevilla,Olivo,2008,1,12279,287.34902819503225
Sevilla,Olivo,2008,2,7477,480.2975999983766
Sevilla,Olivo,2008,3,18400,459.5960747303349
Sevilla,Olivo,2008,4,42798,31.592272169486883
Sevilla,Olivo,2008,5,20880,452.35425610260927
Sevilla,Olivo,2008,6,15308,231.0846638108546
Sevilla,Olivo,2008,7,36081,473.52573602434364
Sevilla,Olivo,2008,8,10837,232.59641442701303
Sevilla,Olivo,2008,9,37824,469.09465322825804
Sevilla,Olivo,2008,10,33088,72.20276273993662
Sevilla,Olivo,2008,11,35457,380.8114642209949
Sevilla,Olivo,2008,12,4917,130.46524682176613
Sevilla,Olivo,2009,1,3936,38.961852229070715
Sevilla,Olivo,2009,2,29805,345.31398197341895
Sevilla,Olivo,2009,3,27026,33.0167656380885
Sevilla,Olivo,2009,4,28281,339.4710082713652
Sevilla,Olivo,2009,5,39328,37.15378533669977
Sevilla,Olivo,2009,6,2079,211.28651689980975
Sevilla,Olivo,2009,7,21590,212.70255270277755
Sevilla,Olivo,2009,8,16327,21.762471973995538
Sevilla,Olivo,2009,9,8235,96.77030514467202
