date,ciudad,cultivo,superficie_ha,produccion_toneladas,tempC,uvIndex,precipMM,sunHour
2008-07-19,sevilla,Olivo,2000,4000,39,7,0.0,14.2
2008-07-20,sevilla,Olivo,2000,4000,36,7,0.0,14.2
2008-07-21,sevilla,Olivo,2000,4000,39,7,0.0,14.2
2008-07-22,sevilla,Olivo,2000,4000,40,8,0.0,14.2
2008-07-23,sevilla,Olivo,2000,4000,39,8,0.0,14.2
2008-07-24,sevilla,Olivo,2000,4000,36,7,0.0,14.2
2008-07-25,sevilla,Olivo,2000,4000,35,7,0.0,14.2
2008-07-26,sevilla,Olivo,2000,4000,36,7,0.0,14.1
2008-07-27,sevilla,Olivo,2000,4000,37,7,0.0,14.1
2008-07-28,sevilla,Olivo,2000,4000,36,7,0.0,14.1
2008-07-29,sevilla,Olivo,2000,4000,36,7,0.0,14.1
2008-07-30,sevilla,Olivo,2000,4000,37,7,0.0,14.1
2008-07-31,sevilla,Olivo,2000,4000,37,7,0.0,14.1
2008-08-01,sevilla,Olivo,2000,4000,36,7,0.0,14.0
2008-08-02,sevilla,Olivo,2000,4000,39,7,0.0,14.0
2008-08-03,sevilla,Olivo,2000,4000,40,7,0.0,14.0
2008-08-04,sevilla,Olivo,2000,4000,40,8,0.0,14.0
2008-08-05,sevilla,Olivo,2000,4000,40,8,0.0,14.0
2008-08-06,sevilla,Olivo,2000,4000,38,7,0.0,13.9
2008-08-07,sevilla,Olivo,2000,4000,37,7,0.0,13.9
2008-08-08,sevilla,Olivo,2000,4000,37,7,0.0,13.9
2008-08-09,sevilla,Olivo,2000,4000,38,7,0.0,13.9
2008-08-10,sevilla,Olivo,2000,4000,38,7,0.0,13.9
2008-08-11,sevilla,Olivo,2000,4000,36,7,0.0,13.8
2008-08-12,sevilla,Olivo,2000,4000,35,7,0.0,13.8
2008-08-13,sevilla,Olivo,2000,4000,39,7,0.0,13.8
2008-08-14,sevilla,Olivo,2000,4000,37,7,0.0,13.8
2008-08-15,sevilla,Olivo,2000,4000,36,7,0.0,13.8
2008-08-16,sevilla,Olivo,2000,4000,33,7,0.0,13.3
2008-08-17,sevilla,Olivo,2000,4000,34,7,0.0,13.7
2008-08-18,sevilla,Olivo,2000,4000,36,7,0.0,13.7
2008-08-19,sevilla,Olivo,2000,4000,36,7,0.0,13.7
2008-08-20,sevilla,Olivo,2000,4000,39,7,0.0,13.6
2008-08-21,sevilla,Olivo,2000,4000,38,7,0.0,13.6
2008-08-22,sevilla,Olivo,2000,4000,37,7,0.0,13.6
2008-08-23,sevilla,Olivo,2000,4000,34,7,0.0,13.6
2008-08-24,sevilla,Olivo,2000,4000,35,7,0.0,13.6
2008-08-25,sevilla,Olivo,2000,4000,39,7,0.0,13.5
2008-08-26,sevilla,Olivo,2000,4000,37,7,0.0,13.5
2008-08-27,sevilla,Olivo,2000,4000,36,7,0.0,13.5
2008-08-28,sevilla,Olivo,2000,4000,36,7,0.0,11.6
2008-08-29,sevilla,Olivo,2000,4000,33,7,0.0,11.6
2008-08-30,sevilla,Olivo,2000,4000,30,6,0.0,11.6
2008-08-31,sevilla,Olivo,2000,4000,33,6,0.0,11.6
2008-09-01,sevilla,Olivo,2000,4000,37,7,0.0,11.6
2008-09-02,sevilla,Olivo,2000,4000,32,6,0.0,11.6
2008-09-03,sevilla,Olivo,2000,4000,29,6,0.0,11.6
2008-09-04,sevilla,Olivo,2000,4000,31,6,0.0,11.6
2008-09-05,sevilla,Olivo,2000,4000,27,6,0.0,11.6
2008-09-06,sevilla,Olivo,2000,4000,25,5,0.8,9.0
2008-09-07,sevilla,Olivo,2000,4000,29,6,0.0,11.6
2008-09-08,sevilla,Olivo,2000,4000,34,6,0.0,11.6
2008-09-09,sevilla,Olivo,2000,4000,32,7,0.1,11.6
2008-09-10,sevilla,Olivo,2000,4000,33,7,0.0,11.6
2008-09-11,sevilla,Olivo,2000,4000,34,7,0.0,11.6
2008-09-12,sevilla,Olivo,2000,4000,30,6,0.0,11.6
2008-09-13,sevilla,Olivo,2000,4000,32,6,0.0,11.6
2008-09-14,sevilla,Olivo,2000,4000,35,6,0.0,11.6
2008-09-15,sevilla,Olivo,2000,4000,36,7,0.0,11.6
2008-09-16,sevilla,Olivo,2000,4000,33,6,0.0,11.6
2008-09-17,sevilla,Olivo,2000,4000,29,6,0.0,11.6
2008-09-18,sevilla,Olivo,2000,4000,28,6,0.0,11.6
2008-09-19,sevilla,Olivo,2000,4000,35,7,0.0,11.6
2008-09-20,sevilla,Olivo,2000,4000,32,7,0.2,11.6
2008-09-21,sevilla,Olivo,2000,4000,25,6,4.0,8.8
2008-09-22,sevilla,Olivo,2000,4000,25,5,2.7,10.2
2008-09-23,sevilla,Olivo,2000,4000,28,6,0.9,11.6
2008-09-24,sevilla,Olivo,2000,4000,26,6,0.0,11.6
2008-09-25,sevilla,Olivo,2000,4000,29,6,0.3,10.2
2008-09-26,sevilla,Olivo,2000,4000,28,6,0.6,11.6
2008-09-27,sevilla,Olivo,2000,4000,20,5,1.9,8.8
2008-09-28,sevilla,Olivo,2000,4000,20,5,6.6,10.2
2008-09-29,sevilla,Olivo,2000,4000,25,4,0.8,8.8
2008-09-30,sevilla,Olivo,2000,4000,29,6,0.0,11.6
2008-10-01,sevilla,Olivo,2000,4000,29,6,0.0,11.6
2008-10-02,sevilla,Olivo,2000,4000,27,6,0.0,11.6
2008-10-03,sevilla,Olivo,2000,4000,25,5,0.0,11.6
2008-10-04,sevilla,Olivo,2000,4000,25,5,0.0,11.6
2008-10-05,sevilla,Olivo,2000,4000,28,5,0.0,11.6
2008-10-06,sevilla,Olivo,2000,4000,28,5,0.0,11.4
2008-10-07,sevilla,Olivo,2000,4000,23,5,0.0,11.3
2008-10-08,sevilla,Olivo,2000,4000,24,5,0.0,11.3
2008-10-09,sevilla,Olivo,2000,4000,23,5,0.0,11.3
2008-10-10,sevilla,Olivo,2000,4000,29,6,0.2,11.3
2008-10-11,sevilla,Olivo,2000,4000,26,5,8.3,11.2
2008-10-12,sevilla,Olivo,2000,4000,23,5,0.2,11.2
2008-10-13,sevilla,Olivo,2000,4000,24,4,1.7,11.2
2008-10-14,sevilla,Olivo,2000,4000,26,6,0.6,11.2
2008-10-15,sevilla,Olivo,2000,4000,29,6,0.0,11.2
2008-10-16,sevilla,Olivo,2000,4000,28,6,0.0,11.1
2008-10-17,sevilla,Olivo,2000,4000,26,5,0.0,11.1
2008-10-18,sevilla,Olivo,2000,4000,19,4,12.8,8.6
2008-10-19,sevilla,Olivo,2000,4000,22,5,0.7,10.1
2008-10-20,sevilla,Olivo,2000,4000,26,5,0.1,11.0
2008-10-21,sevilla,Olivo,2000,4000,25,5,0.0,11.0
2008-10-22,sevilla,Olivo,2000,4000,18,4,3.5,7.0
2008-10-23,sevilla,Olivo,2000,4000,23,5,0.0,11.0
2008-10-24,sevilla,Olivo,2000,4000,25,5,0.0,10.9
2008-10-25,sevilla,Olivo,2000,4000,23,5,0.0,10.9
2008-10-26,sevilla,Olivo,2000,4000,24,5,0.0,10.9
2008-10-27,sevilla,Olivo,2000,4000,26,5,0.0,10.9
2008-10-28,sevilla,Olivo,2000,4000,16,4,0.0,8.5
2008-10-29,sevilla,Olivo,2000,4000,17,4,0.0,10.8
2008-10-30,sevilla,Olivo,2000,4000,17,4,0.0,8.5
2008-10-31,sevilla,Olivo,2000,4000,17,4,12.1,8.5
2008-11-01,sevilla,Olivo,2000,4000,18,4,0.1,10.0
2008-11-02,sevilla,Olivo,2000,4000,18,4,0.2,10.8
2008-11-03,sevilla,Olivo,2000,4000,18,4,0.0,10.7
2008-11-04,sevilla,Olivo,2000,4000,16,4,0.0,10.7
2008-11-05,sevilla,Olivo,2000,4000,18,4,0.1,10.7
2008-11-06,sevilla,Olivo,2000,4000,19,4,0.0,10.7
2008-11-07,sevilla,Olivo,2000,4000,19,4,0.0,10.7
2008-11-08,sevilla,Olivo,2000,4000,20,4,0.0,10.6
2008-11-09,sevilla,Olivo,2000,4000,21,4,0.0,10.6
2008-11-10,sevilla,Olivo,2000,4000,21,4,0.0,10.6
2008-11-11,sevilla,Olivo,2000,4000,20,4,0.0,10.6
2008-11-12,sevilla,Olivo,2000,4000,18,4,0.0,10.2
2008-11-13,sevilla,Olivo,2000,4000,18,4,0.0,8.7
2008-11-14,sevilla,Olivo,2000,4000,17,4,0.0,8.7
2008-11-15,sevilla,Olivo,2000,4000,18,4,0.0,8.7
2008-11-16,sevilla,Olivo,2000,4000,20,4,0.0,8.7
2008-11-17,sevilla,Olivo,2000,4000,21,4,0.0,8.7
2008-11-18,sevilla,Olivo,2000,4000,21,4,0.0,8.7
2008-11-19,sevilla,Olivo,2000,4000,19,4,0.0,8.7
2008-11-20,sevilla,Olivo,2000,4000,19,4,0.0,8.7
2008-11-21,sevilla,Olivo,2000,4000,20,4,0.0,8.7
2008-11-22,sevilla,Olivo,2000,4000,22,4,0.0,8.7
2008-11-23,sevilla,Olivo,2000,4000,20,5,0.0,8.7
2008-11-24,sevilla,Olivo,2000,4000,17,4,0.0,8.7
2008-11-25,sevilla,Olivo,2000,4000,14,4,0.0,8.7
2008-11-26,sevilla,Olivo,2000,4000,10,3,0.9,7.0
2008-11-27,sevilla,Olivo,2000,4000,15,3,0.0,8.7
2008-11-28,sevilla,Olivo,2000,4000,13,3,0.6,7.0
2008-11-29,sevilla,Olivo,2000,4000,12,3,0.1,8.7
2008-11-30,sevilla,Olivo,2000,4000,11,3,2.9,8.7
2008-12-01,sevilla,Olivo,2000,4000,11,3,0.0,7.0
2008-12-02,sevilla,Olivo,2000,4000,12,3,0.0,8.7
2008-12-03,sevilla,Olivo,2000,4000,12,3,0.0,5.4
2008-12-04,sevilla,Olivo,2000,4000,13,3,0.0,7.0
2008-12-05,sevilla,Olivo,2000,4000,17,4,0.0,5.4
2008-12-06,sevilla,Olivo,2000,4000,18,4,0.0,8.7
2008-12-07,sevilla,Olivo,2000,4000,16,3,2.2,3.7
2008-12-08,sevilla,Olivo,2000,4000,16,4,0.3,8.7
2008-12-09,sevilla,Olivo,2000,4000,10,3,0.1,5.3
2008-12-10,sevilla,Olivo,2000,4000,13,3,0.0,8.7
2008-12-11,sevilla,Olivo,2000,4000,13,3,0.0,8.7
2008-12-12,sevilla,Olivo,2000,4000,9,3,1.6,5.3
2008-12-13,sevilla,Olivo,2000,4000,12,2,0.4,3.7
2008-12-14,sevilla,Olivo,2000,4000,9,3,0.0,8.7
2008-12-15,sevilla,Olivo,2000,4000,10,3,0.0,8.7
2008-12-16,sevilla,Olivo,2000,4000,13,3,0.0,8.7
2008-12-17,sevilla,Olivo,2000,4000,14,3,0.0,8.7
2008-12-18,sevilla,Olivo,2000,4000,15,3,0.0,8.7
2008-12-19,sevilla,Olivo,2000,4000,17,3,0.0,8.7
2008-12-20,sevilla,Olivo,2000,4000,18,4,0.0,8.7
2008-12-21,sevilla,Olivo,2000,4000,19,4,0.0,8.7
2008-12-22,sevilla,Olivo,2000,4000,18,4,0.0,8.7
2008-12-23,sevilla,Olivo,2000,4000,16,3,0.0,8.7
2008-12-24,sevilla,Olivo,2000,4000,15,3,0.0,8.7
2008-12-25,sevilla,Olivo,2000,4000,15,3,0.0,8.7
2008-12-26,sevilla,Olivo,2000,4000,15,3,0.0,8.7
2008-12-27,sevilla,Olivo,2000,4000,14,3,0.5,8.7
2008-12-28,sevilla,Olivo,2000,4000,13,3,2.6,3.7
2008-12-29,sevilla,Olivo,2000,4000,15,4,0.5,8.7
2008-12-30,sevilla,Olivo,2000,4000,17,4,0.0,8.7
2008-12-31,sevilla,Olivo,2000,4000,12,4,4.7,3.7
2008-07-01,valencia,Vid,1800,3500,24,5,4.7,6.2
2008-07-02,valencia,Vid,1800,3500,24,5,4.7,6.2
2008-07-03,valencia,Vid,1800,3500,26,6,2.3,7.6
2008-07-04,valencia,Vid,1800,3500,26,6,3.1,10.3
2008-07-05,valencia,Vid,1800,3500,27,6,2.6,10.3
2008-07-06,valencia,Vid,1800,3500,25,5,3.4,10.3
2008-07-07,valencia,Vid,1800,3500,27,6,2.9,11.6
2008-07-08,valencia,Vid,1800,3500,27,6,5.5,10.3
2008-07-09,valencia,Vid,1800,3500,25,6,5.4,7.6
2008-07-10,valencia,Vid,1800,3500,25,6,9.6,7.6
2008-07-11,valencia,Vid,1800,3500,26,6,6.7,7.6
2008-07-12,valencia,Vid,1800,3500,25,6,5.7,10.3
2008-07-13,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-07-14,valencia,Vid,1800,3500,24,6,5.4,6.2
2008-07-15,valencia,Vid,1800,3500,24,5,11.7,6.2
2008-07-16,valencia,Vid,1800,3500,21,5,4.3,6.2
2008-07-17,valencia,Vid,1800,3500,26,6,0.0,10.3
2008-07-18,valencia,Vid,1800,3500,24,5,2.0,8.9
2008-07-19,valencia,Vid,1800,3500,25,5,8.7,10.2
2008-07-20,valencia,Vid,1800,3500,26,6,10.0,7.5
2008-07-21,valencia,Vid,1800,3500,27,6,4.5,10.2
2008-07-22,valencia,Vid,1800,3500,28,6,1.7,11.6
2008-07-23,valencia,Vid,1800,3500,27,6,3.7,11.6
2008-07-24,valencia,Vid,1800,3500,26,6,5.3,8.9
2008-07-25,valencia,Vid,1800,3500,25,5,6.3,10.2
2008-07-26,valencia,Vid,1800,3500,27,6,1.9,10.2
2008-07-27,valencia,Vid,1800,3500,26,5,9.5,7.5
2008-07-28,valencia,Vid,1800,3500,25,6,8.1,7.5
2008-07-29,valencia,Vid,1800,3500,26,5,5.1,10.2
2008-07-30,valencia,Vid,1800,3500,26,6,4.2,10.2
2008-07-31,valencia,Vid,1800,3500,26,5,3.3,10.2
2008-08-01,valencia,Vid,1800,3500,26,5,11.1,10.2
2008-08-02,valencia,Vid,1800,3500,25,5,8.7,10.2
2008-08-03,valencia,Vid,1800,3500,26,6,6.0,10.2
2008-08-04,valencia,Vid,1800,3500,28,6,3.4,10.2
2008-08-05,valencia,Vid,1800,3500,26,6,29.7,10.2
2008-08-06,valencia,Vid,1800,3500,28,6,4.5,10.2
2008-08-07,valencia,Vid,1800,3500,27,6,4.5,11.6
2008-08-08,valencia,Vid,1800,3500,27,6,6.2,10.2
2008-08-09,valencia,Vid,1800,3500,26,5,11.4,8.9
2008-08-10,valencia,Vid,1800,3500,26,5,10.1,10.2
2008-08-11,valencia,Vid,1800,3500,27,6,5.4,10.2
2008-08-12,valencia,Vid,1800,3500,25,5,6.5,10.2
2008-08-13,valencia,Vid,1800,3500,26,6,7.3,8.9
2008-08-14,valencia,Vid,1800,3500,24,5,28.6,7.5
2008-08-15,valencia,Vid,1800,3500,27,5,4.6,10.2
2008-08-16,valencia,Vid,1800,3500,26,6,0.5,10.2
2008-08-17,valencia,Vid,1800,3500,29,6,3.0,10.2
2008-08-18,valencia,Vid,1800,3500,27,6,3.0,10.2
2008-08-19,valencia,Vid,1800,3500,26,5,7.5,8.9
2008-08-20,valencia,Vid,1800,3500,27,5,13.3,10.2
2008-08-21,valencia,Vid,1800,3500,25,5,12.5,8.9
2008-08-22,valencia,Vid,1800,3500,26,5,34.4,8.9
2008-08-23,valencia,Vid,1800,3500,26,6,5.5,11.6
2008-08-24,valencia,Vid,1800,3500,25,6,0.1,8.9
2008-08-25,valencia,Vid,1800,3500,25,5,2.3,10.2
2008-08-26,valencia,Vid,1800,3500,27,6,3.4,10.2
2008-08-27,valencia,Vid,1800,3500,27,6,6.9,10.2
2008-08-28,valencia,Vid,1800,3500,26,5,6.5,8.9
2008-08-29,valencia,Vid,1800,3500,26,5,9.3,10.2
2008-08-30,valencia,Vid,1800,3500,25,6,22.9,8.8
2008-08-31,valencia,Vid,1800,3500,28,6,0.7,11.6
2008-09-01,valencia,Vid,1800,3500,28,6,1.5,11.6
2008-09-02,valencia,Vid,1800,3500,27,6,4.7,10.2
2008-09-03,valencia,Vid,1800,3500,26,6,5.8,11.6
2008-09-04,valencia,Vid,1800,3500,28,6,4.7,8.8
2008-09-05,valencia,Vid,1800,3500,29,6,2.8,11.6
2008-09-06,valencia,Vid,1800,3500,29,6,2.2,11.6
2008-09-07,valencia,Vid,1800,3500,27,6,0.0,10.2
2008-09-08,valencia,Vid,1800,3500,26,6,0.3,11.6
2008-09-09,valencia,Vid,1800,3500,29,6,0.1,11.6
2008-09-10,valencia,Vid,1800,3500,29,6,4.0,10.2
2008-09-11,valencia,Vid,1800,3500,29,6,6.6,10.2
2008-09-12,valencia,Vid,1800,3500,27,5,1.9,11.6
2008-09-13,valencia,Vid,1800,3500,27,6,6.2,11.6
2008-09-14,valencia,Vid,1800,3500,26,6,2.1,11.6
2008-09-15,valencia,Vid,1800,3500,28,5,1.0,10.2
2008-09-16,valencia,Vid,1800,3500,26,5,2.3,10.2
2008-09-17,valencia,Vid,1800,3500,26,6,7.1,11.6
2008-09-18,valencia,Vid,1800,3500,25,5,3.8,10.2
2008-09-19,valencia,Vid,1800,3500,27,6,7.9,8.8
2008-09-20,valencia,Vid,1800,3500,27,5,5.2,10.2
2008-09-21,valencia,Vid,1800,3500,27,6,1.1,8.8
2008-09-22,valencia,Vid,1800,3500,27,6,2.2,11.6
2008-09-23,valencia,Vid,1800,3500,28,6,3.5,10.2
2008-09-24,valencia,Vid,1800,3500,26,5,7.6,8.8
2008-09-25,valencia,Vid,1800,3500,28,5,3.7,10.2
2008-09-26,valencia,Vid,1800,3500,26,6,4.2,10.2
2008-09-27,valencia,Vid,1800,3500,27,6,4.0,11.6
2008-09-28,valencia,Vid,1800,3500,26,5,2.7,10.2
2008-09-29,valencia,Vid,1800,3500,27,6,2.9,10.2
2008-09-30,valencia,Vid,1800,3500,28,6,4.3,10.2
2008-10-01,valencia,Vid,1800,3500,28,6,0.0,10.2
2008-10-02,valencia,Vid,1800,3500,28,6,0.6,10.2
2008-10-03,valencia,Vid,1800,3500,28,6,2.0,11.6
2008-10-04,valencia,Vid,1800,3500,28,6,1.2,11.6
2008-10-05,valencia,Vid,1800,3500,25,6,5.4,7.4
2008-10-06,valencia,Vid,1800,3500,27,6,7.0,10.2
2008-10-07,valencia,Vid,1800,3500,26,5,7.7,8.8
2008-10-08,valencia,Vid,1800,3500,25,6,9.4,6.0
2008-10-09,valencia,Vid,1800,3500,25,5,4.8,10.2
2008-10-10,valencia,Vid,1800,3500,29,6,3.4,11.6
2008-10-11,valencia,Vid,1800,3500,27,6,10.2,8.8
2008-10-12,valencia,Vid,1800,3500,24,5,20.1,7.4
2008-10-13,valencia,Vid,1800,3500,25,5,3.6,6.0
2008-10-14,valencia,Vid,1800,3500,26,5,4.7,7.4
2008-10-15,valencia,Vid,1800,3500,25,5,5.9,8.8
2008-10-16,valencia,Vid,1800,3500,22,5,10.4,7.4
2008-10-17,valencia,Vid,1800,3500,27,5,3.0,10.2
2008-10-18,valencia,Vid,1800,3500,26,6,9.4,8.8
2008-10-19,valencia,Vid,1800,3500,26,6,5.9,7.4
2008-10-20,valencia,Vid,1800,3500,27,5,20.0,10.2
2008-10-21,valencia,Vid,1800,3500,27,5,6.9,10.2
2008-10-22,valencia,Vid,1800,3500,27,6,3.2,10.2
2008-10-23,valencia,Vid,1800,3500,27,6,4.7,10.2
2008-10-24,valencia,Vid,1800,3500,26,5,9.8,10.2
2008-10-25,valencia,Vid,1800,3500,25,5,3.8,8.8
2008-10-26,valencia,Vid,1800,3500,26,6,0.0,10.2
2008-10-27,valencia,Vid,1800,3500,26,5,6.0,10.2
2008-10-28,valencia,Vid,1800,3500,27,5,9.8,11.6
2008-10-29,valencia,Vid,1800,3500,26,6,6.6,10.2
2008-10-30,valencia,Vid,1800,3500,26,5,2.6,11.6
2008-10-31,valencia,Vid,1800,3500,26,6,5.7,10.2
2008-11-01,valencia,Vid,1800,3500,26,5,12.5,10.2
2008-11-02,valencia,Vid,1800,3500,26,6,5.5,8.8
2008-11-03,valencia,Vid,1800,3500,26,5,6.8,10.2
2008-11-04,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-11-05,valencia,Vid,1800,3500,29,6,0.5,11.6
2008-11-06,valencia,Vid,1800,3500,29,6,0.0,11.6
2008-11-07,valencia,Vid,1800,3500,28,6,0.7,11.6
2008-11-08,valencia,Vid,1800,3500,29,6,0.9,11.6
2008-11-09,valencia,Vid,1800,3500,29,6,1.3,11.6
2008-11-10,valencia,Vid,1800,3500,28,6,2.5,8.8
2008-11-11,valencia,Vid,1800,3500,27,6,0.0,10.2
2008-11-12,valencia,Vid,1800,3500,26,5,4.5,10.2
2008-11-13,valencia,Vid,1800,3500,27,6,4.6,10.2
2008-11-14,valencia,Vid,1800,3500,26,6,9.2,10.2
2008-11-15,valencia,Vid,1800,3500,26,6,5.5,10.2
2008-11-16,valencia,Vid,1800,3500,25,5,7.1,5.9
2008-11-17,valencia,Vid,1800,3500,25,5,7.5,7.3
2008-11-18,valencia,Vid,1800,3500,25,5,5.4,7.3
2008-11-19,valencia,Vid,1800,3500,25,5,0.8,10.2
2008-11-20,valencia,Vid,1800,3500,26,6,5.0,7.3
2008-11-21,valencia,Vid,1800,3500,26,5,2.9,5.9
2008-11-22,valencia,Vid,1800,3500,26,5,7.0,7.3
2008-11-23,valencia,Vid,1800,3500,27,6,5.0,8.7
2008-11-24,valencia,Vid,1800,3500,27,6,2.8,10.2
2008-11-25,valencia,Vid,1800,3500,27,6,3.3,10.2
2008-11-26,valencia,Vid,1800,3500,27,5,0.6,11.6
2008-11-27,valencia,Vid,1800,3500,25,5,0.3,11.6
2008-11-28,valencia,Vid,1800,3500,26,6,0.0,10.2
2008-11-29,valencia,Vid,1800,3500,26,6,2.8,10.2
2008-11-30,valencia,Vid,1800,3500,26,6,2.0,7.3
2008-12-01,valencia,Vid,1800,3500,25,5,4.0,10.2
2008-12-02,valencia,Vid,1800,3500,26,6,3.7,10.2
2008-12-03,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-04,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-05,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-06,valencia,Vid,1800,3500,26,6,4.7,8.7
2008-12-07,valencia,Vid,1800,3500,25,5,9.2,7.3
2008-12-08,valencia,Vid,1800,3500,25,5,3.1,8.7
2008-12-09,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-10,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-11,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-12,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-13,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-14,valencia,Vid,1800,3500,28,6,0.1,11.6
2008-12-15,valencia,Vid,1800,3500,26,6,0.0,10.2
2008-12-16,valencia,Vid,1800,3500,26,6,0.3,11.6
2008-12-17,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-18,valencia,Vid,1800,3500,25,6,0.0,11.6
2008-12-19,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-20,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-21,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-22,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-23,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-24,valencia,Vid,1800,3500,28,6,0.1,11.6
2008-12-25,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-26,valencia,Vid,1800,3500,27,6,0.0,11.6
2008-12-27,valencia,Vid,1800,3500,28,6,0.0,11.6
2008-12-28,valencia,Vid,1800,3500,27,6,0.4,10.2
2008-12-29,valencia,Vid,1800,3500,28,6,0.4,11.6
2008-12-30,valencia,Vid,1800,3500,26,6,1.2,11.6
2008-12-31,valencia,Vid,1800,3500,28,6,0.1,11.6
2008-07-01,bilbao,Trigo,1100,2200,22,5,0.2,14.5
2008-07-02,bilbao,Trigo,1100,2200,18,4,2.2,9.5
2008-07-03,bilbao,Trigo,1100,2200,18,5,0.5,14.5
2008-07-04,bilbao,Trigo,1100,2200,26,6,0.0,14.5
2008-07-05,bilbao,Trigo,1100,2200,18,4,1.4,9.5
2008-07-06,bilbao,Trigo,1100,2200,18,5,1.0,13.5
2008-07-07,bilbao,Trigo,1100,2200,18,5,0.0,14.5
2008-07-08,bilbao,Trigo,1100,2200,20,5,0.0,14.5
2008-07-09,bilbao,Trigo,1100,2200,25,5,0.0,14.5
2008-07-10,bilbao,Trigo,1100,2200,23,5,0.0,14.5
2008-07-11,bilbao,Trigo,1100,2200,17,4,0.6,10.5
2008-07-12,bilbao,Trigo,1100,2200,18,5,0.3,14.5
2008-07-13,bilbao,Trigo,1100,2200,19,5,0.8,13.5
2008-07-14,bilbao,Trigo,1100,2200,20,5,0.0,14.5
2008-07-15,bilbao,Trigo,1100,2200,22,5,0.0,14.5
2008-07-16,bilbao,Trigo,1100,2200,21,5,0.0,14.5
2008-07-17,bilbao,Trigo,1100,2200,20,5,0.0,13.5
2008-07-18,bilbao,Trigo,1100,2200,23,5,0.0,14.5
2008-07-19,bilbao,Trigo,1100,2200,24,5,0.0,14.5
2008-07-20,bilbao,Trigo,1100,2200,18,4,0.4,9.4
2008-07-21,bilbao,Trigo,1100,2200,20,5,0.0,14.5
2008-07-22,bilbao,Trigo,1100,2200,22,5,0.0,14.5
2008-07-23,bilbao,Trigo,1100,2200,31,6,0.0,14.5
2008-07-24,bilbao,Trigo,1100,2200,22,5,0.1,14.5
2008-07-25,bilbao,Trigo,1100,2200,22,5,0.2,14.5
2008-07-26,bilbao,Trigo,1100,2200,23,5,0.0,14.5
2008-07-27,bilbao,Trigo,1100,2200,25,5,0.0,14.5
2008-07-28,bilbao,Trigo,1100,2200,20,5,0.6,13.5
2008-07-29,bilbao,Trigo,1100,2200,23,5,0.0,14.5
2008-07-30,bilbao,Trigo,1100,2200,25,6,0.2,14.4
2008-07-31,bilbao,Trigo,1100,2200,28,6,0.1,13.4
2008-08-01,bilbao,Trigo,1100,2200,19,5,1.0,13.4
2008-08-02,bilbao,Trigo,1100,2200,24,5,0.0,14.3
2008-08-03,bilbao,Trigo,1100,2200,26,6,0.0,14.3
2008-08-04,bilbao,Trigo,1100,2200,24,6,0.0,14.2
2008-08-05,bilbao,Trigo,1100,2200,26,6,0.0,13.4
2008-08-06,bilbao,Trigo,1100,2200,26,6,0.2,13.4
2008-08-07,bilbao,Trigo,1100,2200,20,5,0.6,11.1
2008-08-08,bilbao,Trigo,1100,2200,21,5,0.1,13.4
2008-08-09,bilbao,Trigo,1100,2200,24,5,0.0,14.1
2008-08-10,bilbao,Trigo,1100,2200,24,5,0.0,14.1
2008-08-11,bilbao,Trigo,1100,2200,25,6,0.6,14.1
2008-08-12,bilbao,Trigo,1100,2200,23,5,2.2,12.2
2008-08-13,bilbao,Trigo,1100,2200,19,5,0.2,14.0
2008-08-14,bilbao,Trigo,1100,2200,17,5,1.1,13.3
2008-08-15,bilbao,Trigo,1100,2200,19,5,1.0,14.0
2008-08-16,bilbao,Trigo,1100,2200,21,4,2.7,12.2
2008-08-17,bilbao,Trigo,1100,2200,23,5,0.0,13.9
2008-08-18,bilbao,Trigo,1100,2200,23,5,0.4,12.2
2008-08-19,bilbao,Trigo,1100,2200,19,5,0.1,13.3
2008-08-20,bilbao,Trigo,1100,2200,22,5,0.1,13.8
2008-08-21,bilbao,Trigo,1100,2200,25,5,0.0,13.8
2008-08-22,bilbao,Trigo,1100,2200,18,4,3.7,9.8
2008-08-23,bilbao,Trigo,1100,2200,21,5,0.0,13.3
2008-08-24,bilbao,Trigo,1100,2200,22,5,0.0,13.3
2008-08-25,bilbao,Trigo,1100,2200,20,5,0.0,11.6
2008-08-26,bilbao,Trigo,1100,2200,23,5,0.0,11.6
2008-08-27,bilbao,Trigo,1100,2200,23,5,0.0,11.6
2008-08-28,bilbao,Trigo,1100,2200,24,5,0.0,11.6
