Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,tempC,precipMM,sunHour,uvIndex,produccion_por_hectarea
Madrid,Maíz,2014,1,805411,7858.87530533956,10.0,0.864516129032258,7.341935483870968,2.4516129032258065,102.48425744238226
Madrid,Maíz,2014,2,152236,8053.413968991863,9.75,0.825,7.9678571428571425,2.3214285714285716,18.90328754813247
Madrid,Maíz,2014,3,800389,3477.2747130879316,15.580645161290322,0.5,10.74516129032258,3.225806451612903,230.17709730768695
Madrid,Maíz,2014,4,989460,6138.528028209404,20.566666666666666,0.5866666666666667,12.18,4.233333333333333,161.188479624589
Madrid,Maíz,2014,5,811239,9848.56130161634,22.774193548387096,0.27741935483870966,14.083870967741936,4.709677419354839,82.37132055692844
Madrid,Maíz,2014,6,372630,13206.222510542522,27.466666666666665,0.12333333333333334,14.466666666666667,5.7,28.216244251717676
Madrid,Maíz,2014,7,267499,12552.006827786667,30.06451612903226,0.24838709677419352,14.348387096774195,6.225806451612903,21.31125354455921
Madrid,Maíz,2014,8,914345,3530.0140368050033,31.0,0.0064516129032258064,13.332258064516129,6.483870967741935,259.02021648264287
Madrid,Maíz,2014,9,1243830,1489.513460853407,26.466666666666665,0.4233333333333334,11.51,5.6,835.0579116534843
Madrid,Maíz,2014,10,1472004,657.7572013872665,22.387096774193548,0.6032258064516128,10.548387096774194,4.774193548387097,2237.913924614458
Madrid,Maíz,2014,11,648270,3587.1321870957754,13.766666666666667,1.25,8.443333333333333,3.2666666666666666,180.72096766661232
Madrid,Maíz,2014,12,259563,15129.518951062108,10.387096774193548,0.5580645161290323,8.193548387096774,2.5161290322580645,17.156064303140216
Madrid,Maíz,2015,1,1546745,14478.179947834313,10.193548387096774,0.25483870967741934,8.267741935483869,2.4193548387096775,106.83283434609932
Madrid,Maíz,2015,2,279552,6856.742918691324,10.357142857142858,0.5892857142857143,8.735714285714286,2.5,40.770377906097025
Madrid,Maíz,2015,3,960504,14326.681723898459,16.451612903225808,0.7483870967741936,9.938709677419356,3.2903225806451615,67.04301934744423
Madrid,Maíz,2015,4,207030,2346.2109618776885,18.866666666666667,0.44333333333333336,11.393333333333334,3.9,88.24014692792693
Madrid,Maíz,2015,5,993705,11927.460875716499,25.903225806451612,0.03870967741935484,14.064516129032258,5.161290322580645,83.31236717976715
Madrid,Maíz,2015,6,471480,4967.712283788034,29.6,0.9633333333333333,14.396666666666667,6.1,94.90887818496644
Madrid,Maíz,2015,7,1125238,6365.691391861436,35.58064516129032,0.05161290322580645,14.358064516129033,7.258064516129032,176.76603069992078
Madrid,Maíz,2015,8,209932,5892.847874608362,31.741935483870968,0.1935483870967742,13.387096774193548,6.580645161290323,35.62488027301266
Madrid,Maíz,2015,9,1485570,7330.040138806662,26.0,0.2,10.976666666666667,5.533333333333333,202.66874012532384
Madrid,Maíz,2015,10,568757,2363.175932261758,20.225806451612904,0.7064516129032258,10.209677419354838,4.451612903225806,240.67484449016527
Madrid,Maíz,2015,11,1429770,1475.4912970817388,16.6,0.7266666666666667,8.68,3.6333333333333333,969.012831744811
Madrid,Maíz,2015,12,761453,14980.838627917412,12.612903225806452,0.11290322580645161,7.903225806451613,2.903225806451613,50.82846287263257
Madrid,Maíz,2016,1,399001,9337.276501033359,11.225806451612904,0.5516129032258065,7.116129032258065,2.6451612903225805,42.73205360854875
Madrid,Maíz,2016,2,282286,7482.275870959868,11.931034482758621,0.5517241379310345,8.23448275862069,2.793103448275862,37.72729111681186
Madrid,Maíz,2016,3,1124122,10044.151720144233,13.96774193548387,0.6322580645161291,11.151612903225805,3.096774193548387,111.91806250253035
Madrid,Maíz,2016,4,578040,560.0108013148812,16.7,0.9066666666666666,11.020000000000001,3.433333333333333,1032.1943766848551
Madrid,Maíz,2016,5,1207357,5851.284948805403,19.483870967741936,0.9612903225806452,13.399999999999999,4.225806451612903,206.34048940762898
Madrid,Maíz,2016,6,222900,1201.839518526822,28.8,0.03666666666666667,14.396666666666667,5.966666666666667,185.4656936836492
Madrid,Maíz,2016,7,1361303,7294.368437055973,33.225806451612904,0.06451612903225806,13.990322580645161,6.903225806451613,186.62383340612084
Madrid,Maíz,2016,8,1166158,11767.11133858328,33.483870967741936,0.025806451612903226,13.325806451612904,6.870967741935484,99.10316699190861
Madrid,Maíz,2016,9,825780,10517.017864220732,28.733333333333334,0.11000000000000001,11.503333333333332,5.7,78.51845557944071
Madrid,Maíz,2016,10,806992,6846.821726360511,21.580645161290324,0.8903225806451613,10.180645161290323,4.516129032258065,117.86373769497337
Madrid,Maíz,2016,11,1378080,2391.065719701784,12.933333333333334,1.03,7.873333333333333,2.9,576.3455134858758
Madrid,Maíz,2016,12,199888,12199.152858903628,11.612903225806452,0.5548387096774193,7.570967741935483,2.6774193548387095,16.385400061128877
Madrid,Maíz,2017,1,903371,1844.8858692517233,9.741935483870968,0.18387096774193548,8.167741935483871,2.193548387096774,489.66226857513027
Madrid,Maíz,2017,2,919044,9768.999722411061,12.464285714285714,1.1107142857142858,8.257142857142856,2.7857142857142856,94.07759505731393
Madrid,Maíz,2017,3,1319608,8048.1221265953045,16.419354838709676,0.4,10.651612903225805,3.3870967741935485,163.96470869139878
Madrid,Maíz,2017,4,1062180,3664.75069124522,20.366666666666667,0.19,12.129999999999999,4.1,289.8369055601677
Madrid,Maíz,2017,5,1367348,9655.183266729055,24.580645161290324,0.3870967741935484,14.138709677419355,5.129032258064516,141.6180265279651
Madrid,Maíz,2017,6,1283370,2854.1631562357297,31.866666666666667,0.12666666666666665,14.5,6.5,449.6484362486825
Madrid,Maíz,2017,7,1059797,8315.759836817988,32.806451612903224,1.096774193548387,14.283870967741937,6.870967741935484,127.44439724049674
Madrid,Maíz,2017,8,509082,12341.90229682265,32.12903225806452,0.3096774193548387,13.209677419354838,6.774193548387097,41.24826041857908
Madrid,Maíz,2017,9,200790,9914.914191968373,26.966666666666665,0.0033333333333333335,11.553333333333333,5.866666666666666,20.25130990671114
Madrid,Maíz,2017,10,490358,5896.264539826029,24.29032258064516,0.17419354838709677,10.94516129032258,5.290322580645161,83.1641790642026
Madrid,Maíz,2017,11,831450,7380.032244062475,15.166666666666666,0.14,9.213333333333333,3.533333333333333,112.66210939239922
Madrid,Maíz,2017,12,997394,11453.602440727696,11.193548387096774,0.3419354838709677,7.906451612903226,2.7096774193548385,87.08124846846276
Madrid,Maíz,2018,1,366947,14950.460364576913,11.03225806451613,0.5967741935483871,7.712903225806452,2.6129032258064515,24.544194028260904
Madrid,Maíz,2018,2,153468,2115.7872617545854,10.142857142857142,0.6285714285714287,8.385714285714284,2.4285714285714284,72.5347026963059
Madrid,Maíz,2018,3,233988,601.5306849422309,12.258064516129032,1.770967741935484,10.041935483870969,2.935483870967742,388.9876374676904
Madrid,Maíz,2018,4,262740,8857.578977765592,17.966666666666665,0.8066666666666666,11.456666666666667,3.9,29.66273297246723
Madrid,Maíz,2018,5,775682,2392.696430023496,21.903225806451612,0.3129032258064516,14.258064516129032,4.774193548387097,324.18738552319525
Madrid,Maíz,2018,6,196260,9398.538437213507,27.133333333333333,0.2966666666666667,14.363333333333333,5.966666666666667,20.88197024581063
Madrid,Maíz,2018,7,735940,12983.068128852918,31.35483870967742,0.009677419354838712,14.416129032258064,6.741935483870968,56.68459817787476
Madrid,Maíz,2018,8,1506476,15133.52233708372,33.483870967741936,0.0032258064516129032,13.332258064516129,7.161290322580645,99.54562899798138
Madrid,Maíz,2018,9,1084590,1249.8651937080665,29.333333333333332,0.15,11.553333333333333,6.4,867.7655842085397
Madrid,Maíz,2018,10,51801,7720.502927241445,19.870967741935484,1.0483870967741935,10.483870967741936,4.645161290322581,6.70953699366171
Madrid,Maíz,2018,11,1350060,4208.011708818409,13.466666666666667,0.9666666666666667,7.976666666666666,3.1333333333333333,320.8308563331186
Madrid,Maíz,2018,12,360654,7211.991711965806,12.870967741935484,0.21935483870967742,8.016129032258064,3.032258064516129,50.00754498949568
Madrid,Olivo,2008,7,1017451,9472.56853906832,31.387096774193548,0.02258064516129032,14.416129032258064,6.193548387096774,107.41025475863931
Madrid,Olivo,2008,8,1516427,12921.039742772602,31.903225806451612,0.0,13.329032258064515,6.32258064516129,117.36106615167832
Madrid,Olivo,2008,9,1263720,2373.9031770323895,25.466666666666665,0.35,11.553333333333333,5.166666666666667,532.3384762388554
Madrid,Olivo,2008,10,694059,4762.914022664791,18.0,1.467741935483871,10.370967741935484,3.935483870967742,145.7215050906341
Madrid,Olivo,2008,11,549810,1577.797719770135,11.033333333333333,0.21666666666666667,9.273333333333333,2.8333333333333335,348.4667223882795
Madrid,Olivo,2008,12,168175,1608.87458367937,8.612903225806452,0.8193548387096774,7.6258064516129025,2.129032258064516,104.52958963115506
Madrid,Olivo,2009,1,99138,13193.06577014196,7.225806451612903,0.6903225806451614,7.5612903225806445,2.161290322580645,7.5144020144556025
Madrid,Olivo,2009,2,590212,2769.294169432019,11.178571428571429,0.5321428571428571,8.467857142857143,2.5357142857142856,213.12723166605744
Madrid,Olivo,2009,3,460629,10076.039311300507,16.677419354838708,0.34516129032258064,11.325806451612902,3.4838709677419355,45.715284127900745
Madrid,Olivo,2009,4,291150,13686.172852042466,16.766666666666666,0.6033333333333334,11.97,3.3666666666666667,21.27329554781635
Madrid,Olivo,2009,5,751316,5502.205572290736,24.580645161290324,0.2,14.238709677419354,5.0,136.5481514874051
Madrid,Olivo,2009,6,1158270,12429.077771913098,29.4,0.056666666666666664,14.5,6.033333333333333,93.19034133147255
Madrid,Olivo,2009,7,941718,9276.58017679993,32.74193548387097,0.0,14.416129032258064,6.548387096774194,101.51564283949921
Madrid,Olivo,2009,8,483476,5553.468680746576,33.483870967741936,0.035483870967741936,13.332258064516129,6.645161290322581,87.05838239012168
Madrid,Olivo,2009,9,68370,8415.09355852411,26.333333333333332,0.15,11.463333333333333,5.333333333333333,8.124686852797291
Madrid,Olivo,2009,10,250573,3644.3648759797625,22.06451612903226,0.732258064516129,10.806451612903226,4.67741935483871,68.75628772836177
Madrid,Olivo,2009,11,1345830,11762.453989384052,14.466666666666667,0.2766666666666666,9.246666666666666,3.433333333333333,114.41745074749281
Madrid,Olivo,2009,12,1446088,13502.028553889297,8.709677419354838,1.461290322580645,6.774193548387097,2.2903225806451615,107.1015362046061
Madrid,Olivo,2010,1,621953,15277.72947295195,7.032258064516129,1.1451612903225807,7.116129032258065,1.935483870967742,40.709779624067835
Madrid,Olivo,2010,2,1395912,11254.014111597166,8.5,1.1642857142857144,7.799999999999999,2.1785714285714284,124.0368091027649
Madrid,Olivo,2010,3,915399,651.3087933825833,12.161290322580646,0.9838709677419355,10.332258064516129,2.6774193548387095,1405.476187793903
Madrid,Olivo,2010,4,107190,11202.798080161383,18.166666666666668,0.7466666666666667,11.71,3.533333333333333,9.56814531807181
Madrid,Olivo,2010,5,1171831,9932.534159159175,20.548387096774192,0.45161290322580644,14.109677419354838,4.290322580645161,117.97905561889351
Madrid,Olivo,2010,6,742560,2348.534288870515,26.633333333333333,0.5566666666666666,14.196666666666665,5.333333333333333,316.18018247335056
Madrid,Olivo,2010,7,1314431,13989.693255780698,34.45161290322581,0.0032258064516129032,14.416129032258064,6.774193548387097,93.9570994136603
Madrid,Olivo,2010,8,309876,589.3543767560196,32.806451612903224,0.025806451612903226,13.3,6.451612903225806,525.7889178759458
Madrid,Olivo,2010,9,986670,8086.026676229692,26.9,0.5700000000000001,11.46,5.333333333333333,122.02161079934243
Madrid,Olivo,2010,10,857615,9067.285263061513,18.677419354838708,0.5903225806451613,10.67741935483871,3.838709677419355,94.58343651034882
Madrid,Olivo,2010,11,979590,1287.4783787609383,11.733333333333333,0.4166666666666667,8.773333333333333,2.9,760.8593792019651
Madrid,Olivo,2010,12,718580,10205.075699064817,8.483870967741936,1.6935483870967742,7.290322580645161,2.3225806451612905,70.41398037506472
Madrid,Olivo,2011,1,430125,3445.539118043562,9.096774193548388,0.4645161290322581,7.564516129032258,2.193548387096774,124.83532627667061
Madrid,Olivo,2011,2,1170652,2201.05435042136,12.178571428571429,0.4535714285714286,8.339285714285714,2.5357142857142856,531.8596516146434
Madrid,Olivo,2011,3,1294560,4358.1105953037,13.612903225806452,1.1516129032258065,10.36774193548387,2.870967741935484,297.0461560555663
Madrid,Olivo,2011,4,912060,9081.972601903532,20.666666666666668,1.88,11.663333333333332,3.966666666666667,100.42531947396948
Madrid,Olivo,2011,5,991597,9926.759582399629,23.29032258064516,0.9032258064516129,14.096774193548388,4.709677419354839,99.8913081120776
Madrid,Olivo,2011,6,1467720,2877.957795764709,27.3,0.3766666666666667,14.466666666666667,5.633333333333334,509.9866308532884
Madrid,Olivo,2011,7,392584,6671.12427311059,29.774193548387096,0.035483870967741936,14.422580645161291,6.193548387096774,58.84825164813594
Madrid,Olivo,2011,8,775837,12020.143817606267,30.903225806451612,0.14516129032258066,13.40967741935484,6.419354838709677,64.54473521885888
Madrid,Olivo,2011,9,1121910,990.3997115933093,27.466666666666665,0.04,11.506666666666666,5.566666666666666,1132.785063310573
Madrid,Olivo,2011,10,1141885,14871.54682338782,21.967741935483872,0.5967741935483871,11.041935483870969,4.516129032258065,76.78320308982306
Madrid,Olivo,2011,11,607500,1627.9533204908357,13.733333333333333,1.2866666666666666,8.723333333333333,3.2333333333333334,373.1679479709135
Madrid,Olivo,2011,12,709094,4036.8529760592646,10.225806451612904,0.06774193548387097,8.641935483870967,2.5161290322580645,175.65514627491103
Madrid,Olivo,2012,1,776953,14216.652758064174,10.03225806451613,0.21290322580645163,8.209677419354838,2.2903225806451615,54.65090926971439
Madrid,Olivo,2012,2,747098,4512.0995790053175,9.827586206896552,0.13448275862068965,9.272413793103448,2.2413793103448274,165.5765762520463
Madrid,Olivo,2012,3,922839,6335.103976660705,15.741935483870968,0.2870967741935484,11.283870967741937,3.2580645161290325,145.67069512984338
Madrid,Olivo,2012,4,111330,14071.397168073941,14.5,0.81,11.91,3.3333333333333335,7.911794306580473
Madrid,Olivo,2012,5,770753,3574.944350793595,23.451612903225808,0.267741935483871,14.083870967741936,4.935483870967742,215.5986008086817
Madrid,Olivo,2012,6,1244490,8235.688849950444,28.3,0.13,14.4,5.966666666666667,151.10939991467603
Madrid,Olivo,2012,7,1537414,9349.233767336871,30.387096774193548,0.12580645161290324,14.416129032258064,6.354838709677419,164.44278090159813
Madrid,Olivo,2012,8,522350,13166.935231088122,31.741935483870968,0.03870967741935484,13.23225806451613,6.516129032258065,39.67134271054151
Madrid,Olivo,2012,9,751740,9073.589879078272,26.0,1.0800000000000003,11.363333333333333,5.333333333333333,82.84923718376882
Madrid,Olivo,2012,10,45911,9778.421448246809,18.967741935483872,0.8516129032258064,10.619354838709677,4.32258064516129,4.6951341014486
Madrid,Olivo,2012,11,1241550,1866.9943210664455,12.4,0.6466666666666666,8.203333333333333,3.0,664.9993446636809
Madrid,Olivo,2012,12,497488,5649.895047628783,9.774193548387096,0.22903225806451616,7.5612903225806445,2.3548387096774195,88.05260908497617
Madrid,Olivo,2013,1,1085248,11017.819099775197,9.419354838709678,0.5806451612903226,7.896774193548387,2.225806451612903,98.49934820786292
Madrid,Olivo,2013,2,532644,6245.831085643399,9.964285714285714,0.4928571428571429,8.9,2.4642857142857144,85.27992395188686
Madrid,Olivo,2013,3,444850,1463.4285035145595,12.0,1.4161290322580644,9.52258064516129,2.7096774193548385,303.97795241219603
Madrid,Olivo,2013,4,874350,12051.413420843995,16.733333333333334,0.8666666666666667,12.0,3.566666666666667,72.55165593172114
Madrid,Olivo,2013,5,1306061,15009.353706865644,19.483870967741936,0.31935483870967746,14.180645161290323,4.161290322580645,87.01647156216832
Madrid,Olivo,2013,6,647430,8976.39080297558,26.766666666666666,0.09666666666666666,14.466666666666667,5.5,72.12587043173117
Madrid,Olivo,2013,7,843572,1701.1316938315729,32.516129032258064,0.02258064516129032,14.416129032258064,6.806451612903226,495.8887092979652
Madrid,Olivo,2013,8,157790,14924.280555756948,32.354838709677416,0.12258064516129033,13.332258064516129,6.645161290322581,10.572703951155185
Madrid,Olivo,2013,9,675600,14268.489101165796,27.6,0.18666666666666668,11.456666666666667,5.8,47.34909177908687
Madrid,Olivo,2013,10,913570,8228.55713801212,20.419354838709676,1.0419354838709676,10.587096774193547,4.419354838709677,111.02432476037993
Madrid,Olivo,2013,11,644730,8265.943926461865,12.6,0.25999999999999995,9.253333333333332,3.0,77.99835151748589
Madrid,Olivo,2013,12,799521,11829.9807678349,9.193548387096774,0.7161290322580645,7.896774193548387,2.193548387096774,67.58430260291343
Madrid,Olivo,2014,1,410874,12561.663836015423,10.0,0.864516129032258,7.341935483870968,2.4516129032258065,32.70856515217253
Madrid,Olivo,2014,2,77000,10214.69767762746,9.75,0.825,7.9678571428571425,2.3214285714285716,7.538157508924393
Madrid,Olivo,2014,3,1267497,13209.281947277199,15.580645161290322,0.5,10.74516129032258,3.225806451612903,95.95502655322355
Madrid,Olivo,2014,4,506880,13579.448045749567,20.566666666666666,0.5866666666666667,12.18,4.233333333333333,37.32699578748018
Madrid,Olivo,2014,5,400458,10839.331462030686,22.774193548387096,0.27741935483870966,14.083870967741936,4.709677419354839,36.944898437950016
Madrid,Olivo,2014,6,781920,14177.672293393216,27.466666666666665,0.12333333333333334,14.466666666666667,5.7,55.15150751258189
Madrid,Olivo,2014,7,896985,11027.686870513307,30.06451612903226,0.24838709677419352,14.348387096774195,6.225806451612903,81.33936069570753
Madrid,Olivo,2014,8,179986,15490.179658405032,31.0,0.0064516129032258064,13.332258064516129,6.483870967741935,11.619361683925913
Madrid,Olivo,2014,9,698910,8648.794889123654,26.466666666666665,0.4233333333333334,11.51,5.6,80.81010232754146
Madrid,Olivo,2014,10,927551,5062.265270319875,22.387096774193548,0.6032258064516128,10.548387096774194,4.774193548387097,183.2284462527563
Madrid,Olivo,2014,11,1145940,10552.077928528548,13.766666666666667,1.25,8.443333333333333,3.2666666666666666,108.59851564418815
Madrid,Olivo,2014,12,162192,3235.5792320637265,10.387096774193548,0.5580645161290323,8.193548387096774,2.5161290322580645,50.12765516378662
Madrid,Olivo,2015,1,279217,15060.374744061937,10.193548387096774,0.25483870967741934,8.267741935483869,2.4193548387096775,18.539844110458855
Madrid,Olivo,2015,2,851144,11192.090016798815,10.357142857142858,0.5892857142857143,8.735714285714286,2.5,76.04870928686884
Madrid,Olivo,2015,3,1148922,13404.427868527671,16.451612903225808,0.7483870967741936,9.938709677419356,3.2903225806451615,85.71212522226034
Madrid,Olivo,2015,4,795300,6990.612170031494,18.866666666666667,0.44333333333333336,11.393333333333334,3.9,113.7668605632884
Madrid,Olivo,2015,5,584350,12901.22605234879,25.903225806451612,0.03870967741935484,14.064516129032258,5.161290322580645,45.294144729261106
Madrid,Olivo,2015,6,683280,9857.460051515454,29.6,0.9633333333333333,14.396666666666667,6.1,69.31603033937274
Madrid,Olivo,2015,7,1129485,2141.4109949568647,35.58064516129032,0.05161290322580645,14.358064516129033,7.258064516129032,527.4489589621032
Madrid,Olivo,2015,8,446679,13753.125035588639,31.741935483870968,0.1935483870967742,13.387096774193548,6.580645161290323,32.47836392413646
Madrid,Olivo,2015,9,925980,5296.161967390572,26.0,0.2,10.976666666666667,5.533333333333333,174.83981904281376
Madrid,Olivo,2015,10,671522,6454.133980667313,20.225806451612904,0.7064516129032258,10.209677419354838,4.451612903225806,104.04525254844016
Madrid,Olivo,2015,11,1259940,4934.767966109972,16.6,0.7266666666666667,8.68,3.6333333333333333,255.31899547309376
Madrid,Olivo,2015,12,236840,8488.318638884162,12.612903225806452,0.11290322580645161,7.903225806451613,2.903225806451613,27.901874337640788
Madrid,Olivo,2016,1,505827,5151.850519538142,11.225806451612904,0.5516129032258065,7.116129032258065,2.6451612903225805,98.1835552257729
Madrid,Olivo,2016,2,822005,7681.58884137678,11.931034482758621,0.5517241379310345,8.23448275862069,2.793103448275862,107.00976282045723
Madrid,Olivo,2016,3,456847,13626.547089730608,13.96774193548387,0.6322580645161291,11.151612903225805,3.096774193548387,33.52624821179345
Madrid,Olivo,2016,4,1364430,658.6914888811089,16.7,0.9066666666666666,11.020000000000001,3.433333333333333,2071.4249736514726
Madrid,Olivo,2016,5,47895,633.0823508173804,19.483870967741936,0.9612903225806452,13.399999999999999,4.225806451612903,75.65366486391885
Madrid,Olivo,2016,6,912900,3026.45177077782,28.8,0.03666666666666667,14.396666666666667,5.966666666666667,301.6403594514834
Madrid,Olivo,2016,7,960039,14574.438340410896,33.225806451612904,0.06451612903225806,13.990322580645161,6.903225806451613,65.87142348656255
Madrid,Olivo,2016,8,149110,1373.751230304085,33.483870967741936,0.025806451612903226,13.325806451612904,6.870967741935484,108.54221398367297
Madrid,Olivo,2016,9,1283190,5455.46368714014,28.733333333333334,0.11000000000000001,11.503333333333332,5.7,235.2119038065989
Madrid,Olivo,2016,10,949499,1654.9744072208598,21.580645161290324,0.8903225806451613,10.180645161290323,4.516129032258065,573.7242798784183
Madrid,Olivo,2016,11,283080,7352.785504790619,12.933333333333334,1.03,7.873333333333333,2.9,38.499695090460975
Madrid,Olivo,2016,12,1055209,13581.155364490485,11.612903225806452,0.5548387096774193,7.570967741935483,2.6774193548387095,77.69655612356567
Madrid,Olivo,2017,1,360096,11980.073156602031,9.741935483870968,0.18387096774193548,8.167741935483871,2.193548387096774,30.057913277562644
Madrid,Olivo,2017,2,716072,6061.018071241403,12.464285714285714,1.1107142857142858,8.257142857142856,2.7857142857142856,118.143848373865
Madrid,Olivo,2017,3,423956,11433.20875113476,16.419354838709676,0.4,10.651612903225805,3.3870967741935485,37.081103759075674
Madrid,Olivo,2017,4,634320,1923.9694630315012,20.366666666666667,0.19,12.129999999999999,4.1,329.69338245136913
Madrid,Olivo,2017,5,1082923,4821.4736933496615,24.580645161290324,0.3870967741935484,14.138709677419355,5.129032258064516,224.6041498668122
Madrid,Olivo,2017,6,1074030,4655.729370703055,31.866666666666667,0.12666666666666665,14.5,6.5,230.68995521056507
Madrid,Olivo,2017,7,1489147,9258.558638612893,32.806451612903224,1.096774193548387,14.283870967741937,6.870967741935484,160.8400462885768
Madrid,Olivo,2017,8,814680,14138.050960253948,32.12903225806452,0.3096774193548387,13.209677419354838,6.774193548387097,57.62321852497883
Madrid,Olivo,2017,9,1441620,6588.265065917175,26.966666666666665,0.0033333333333333335,11.553333333333333,5.866666666666666,218.81633261203754
Madrid,Olivo,2017,10,500712,6258.861834808008,24.29032258064516,0.17419354838709677,10.94516129032258,5.290322580645161,80.00048782277672
Madrid,Olivo,2017,11,304650,3508.3321516164433,15.166666666666666,0.14,9.213333333333333,3.533333333333333,86.83613376220217
Madrid,Olivo,2017,12,1364031,12431.457803357991,11.193548387096774,0.3419354838709677,7.906451612903226,2.7096774193548385,109.72413867917786
Madrid,Olivo,2018,1,1426868,1668.153125123222,11.03225806451613,0.5967741935483871,7.712903225806452,2.6129032258064515,855.3579275850957
Madrid,Olivo,2018,2,1080044,13757.574666898721,10.142857142857142,0.6285714285714287,8.385714285714284,2.4285714285714284,78.50540710483145
Madrid,Olivo,2018,3,1301070,14037.56706139236,12.258064516129032,1.770967741935484,10.041935483870969,2.935483870967742,92.68486442913202
Madrid,Olivo,2018,4,466830,2755.3990075535057,17.966666666666665,0.8066666666666666,11.456666666666667,3.9,169.42373816650758
Madrid,Olivo,2018,5,492869,1297.1435600451605,21.903225806451612,0.3129032258064516,14.258064516129032,4.774193548387097,379.96488220844316
Madrid,Olivo,2018,6,1499640,9849.805740187816,27.133333333333333,0.2966666666666667,14.363333333333333,5.966666666666667,152.25071839552896
Madrid,Olivo,2018,7,1328164,12927.459844631989,31.35483870967742,0.009677419354838712,14.416129032258064,6.741935483870968,102.73975057454989
Madrid,Olivo,2018,8,1089867,3813.8744399927546,33.483870967741936,0.0032258064516129032,13.332258064516129,7.161290322580645,285.76373374317757
Madrid,Olivo,2018,9,549600,3040.6424535205415,29.333333333333332,0.15,11.553333333333333,6.4,180.75127490364994
Madrid,Olivo,2018,10,471169,5628.40268674263,19.870967741935484,1.0483870967741935,10.483870967741936,4.645161290322581,83.71273809349333
Madrid,Olivo,2018,11,277350,14545.808663069927,13.466666666666667,0.9666666666666667,7.976666666666666,3.1333333333333333,19.067348294231216
Madrid,Olivo,2018,12,1475600,14402.557181735287,12.870967741935484,0.21935483870967742,8.016129032258064,3.032258064516129,102.45402822432766
Madrid,Trigo,2008,7,1441500,1406.693832393681,31.387096774193548,0.02258064516129032,14.416129032258064,6.193548387096774,1024.7432432024611
Madrid,Trigo,2008,8,1465866,4224.203076485336,31.903225806451612,0.0,13.329032258064515,6.32258064516129,347.01598702959245
Madrid,Trigo,2008,9,930810,2860.6420477003285,25.466666666666665,0.35,11.553333333333333,5.166666666666667,325.38499556359335
Madrid,Trigo,2008,10,1481924,11355.698169750218,18.0,1.467741935483871,10.370967741935484,3.935483870967742,130.5004745500907
Madrid,Trigo,2008,11,58680,12739.805792680023,11.033333333333333,0.21666666666666667,9.273333333333333,2.8333333333333335,4.606035677067862
Madrid,Trigo,2008,12,1516148,5564.752536788366,8.612903225806452,0.8193548387096774,7.6258064516129025,2.129032258064516,272.45560157020526
Madrid,Trigo,2009,1,835853,11971.725859734395,7.225806451612903,0.6903225806451614,7.5612903225806445,2.161290322580645,69.81892250066477
Madrid,Trigo,2009,2,972244,830.2981061792597,11.178571428571429,0.5321428571428571,8.467857142857143,2.5357142857142856,1170.9577473010572
Madrid,Trigo,2009,3,504742,9100.079456214657,16.677419354838708,0.34516129032258064,11.325806451612902,3.4838709677419355,55.46566955031364
Madrid,Trigo,2009,4,226890,732.098352620657,16.766666666666666,0.6033333333333334,11.97,3.3666666666666667,309.917375428879
Madrid,Trigo,2009,5,1010135,7702.501220241236,24.580645161290324,0.2,14.238709677419354,5.0,131.14376370957112
Madrid,Trigo,2009,6,1337550,9086.536409261207,29.4,0.056666666666666664,14.5,6.033333333333333,147.20130308802132
Madrid,Trigo,2009,7,377301,6715.9408792077875,32.74193548387097,0.0,14.416129032258064,6.548387096774194,56.17991682566843
Madrid,Trigo,2009,8,409231,15380.505075214814,33.483870967741936,0.035483870967741936,13.332258064516129,6.645161290322581,26.607123628174115
Madrid,Trigo,2009,9,1387230,13711.741180565357,26.333333333333332,0.15,11.463333333333333,5.333333333333333,101.17095865011086
Madrid,Trigo,2009,10,1530284,7385.696538637575,22.06451612903226,0.732258064516129,10.806451612903226,4.67741935483871,207.1956235941273
Madrid,Trigo,2009,11,610260,3766.143781200385,14.466666666666667,0.2766666666666666,9.246666666666666,3.433333333333333,162.03842323977645
Madrid,Trigo,2009,12,650225,6466.661681072443,8.709677419354838,1.461290322580645,6.774193548387097,2.2903225806451615,100.55033525306763
Madrid,Trigo,2010,1,426715,3039.3864237389753,7.032258064516129,1.1451612903225807,7.116129032258065,1.935483870967742,140.39511286461106
Madrid,Trigo,2010,2,1201172,5395.483302232181,8.5,1.1642857142857144,7.799999999999999,2.1785714285714284,222.62546888117691
Madrid,Trigo,2010,3,1058402,6583.94354289852,12.161290322580646,0.9838709677419355,10.332258064516129,2.6774193548387095,160.7550236577588
Madrid,Trigo,2010,4,1378950,7536.484489786111,18.166666666666668,0.7466666666666667,11.71,3.533333333333333,182.9699247532234
Madrid,Trigo,2010,5,1120123,1789.4056328884574,20.548387096774192,0.45161290322580644,14.109677419354838,4.290322580645161,625.9748932341843
Madrid,Trigo,2010,6,901560,6845.9872485391825,26.633333333333333,0.5566666666666666,14.196666666666665,5.333333333333333,131.6917439763531
Madrid,Trigo,2010,7,173569,9111.312321027774,34.45161290322581,0.0032258064516129032,14.416129032258064,6.774193548387097,19.0498354007056
Madrid,Trigo,2010,8,1144613,9316.923433296546,32.806451612903224,0.025806451612903226,13.3,6.451612903225806,122.85310791644115
